Grupo Planificación,ID Equipo,Prioridad,Clase Orden,Plan Orden,Orden,Descripción de la Orden,Puesto Trabajo Responsable,Estado Sistema Orden,Estado Usuario Orden,Autor Orden,Fecha Orden,Fecha Inicion Extremo,Inicio Programado,Inicio Real,Modificado por,Fecha Modificación,Código Estado Sistema,Código Estado Usuario,Estado Sistema,Estado Orden
PAL,PD301,2,ZM02,10241,10518901,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. IMPR KKMP NLIQ PREC,PROG SPCD,IP1020240108,08-ene-24,22-feb-24,22-feb-24,,JGOMEZ,26-feb-24,LIB.,PROG,ABIE,PROG
PAL,PD101,2,ZM02,,10518933,"CMB BASE DE LLAVE ""U""",MECPAL01,LIB. DMNV NLIQ PREC,WMAT SPCD,FNINA,08-ene-24,02-abr-24,02-abr-24,,UGPMMAININ08,22-mar-24,LIB.,WMAT,ABIE,WMAT
PAL,PD101,2,ZM02,,10518935,CMB CIL HYD INTERCAMBIADOR BARRA C - CI,MECPAL01,LIB. DMNV FMAT NLIQ PREC,WMAT SPCD,FNINA,08-ene-24,19-feb-24,19-feb-24,,FNINA,02-mar-24,LIB.,WMAT,ABIE,WMAT
PAL,PD101,2,ZM02,,10518936,CMB CILINDRO HYD SOPORTE BARRA - GIRO,MECPAL01,LIB. DMNV FMAT NLIQ PREC,WMAT SPCD,FNINA,08-ene-24,02-abr-24,02-abr-24,,UGPMMAININ08,22-mar-24,LIB.,WMAT,ABIE,WMAT
PAL,PD101,2,ZM02,,10518937,CMB CILINDRO HYD SOPORTE BARRA - MORDAZA,MECPAL01,LIB. DMNV NLIQ PREC,WMAT SPCD,FNINA,08-ene-24,19-feb-24,19-feb-24,,FNINA,02-mar-24,LIB.,WMAT,ABIE,WMAT
PAL,PD101,2,ZM02,,10518938,CMB CILINDRO LLAVE U CAB (LH),MECPAL01,LIB. DMNV NLIQ PREC,CANC SPCD,FNINA,08-ene-24,19-feb-24,19-feb-24,,FNINA,01-feb-24,LIB.,CANC,ABIE,CANC
PAL,PD101,2,ZM02,,10518939,CMB CILINDRO LLAVE U  NO CAB  (RH),MECPAL01,LIB. DMNV NLIQ PREC,CANC SPCD,FNINA,08-ene-24,19-feb-24,19-feb-24,,FNINA,01-feb-24,LIB.,CANC,ABIE,CANC
PAL,PD103,2,ZM02,,10518973,CMB CILINDRO LEVANTE DE CASTILLO  NCAB,MECPAL01,LIB. DMNV NLIQ PREC,DPRO SPCD,FNINA,09-ene-24,19-abr-24,19-abr-24,,FNINA,30-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,2,ZM02,,10518974,CMB CILINDRO LEVANTE DE CASTILLO CAB,MECPAL01,LIB. DMNV NLIQ PREC,DPRO SPCD,FNINA,09-ene-24,19-abr-24,19-abr-24,,FNINA,14-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,,10522372,LIMPIEZA DE SISTEMA DE A/C,MECPAL01,LIB. DMNV NLIQ PREC,WMAT SPCD,UGPMCONFSU02,16-ene-24,05-may-24,05-may-24,,FNINA,13-abr-24,LIB.,WMAT,ABIE,WMAT
PAL,PD101,,ZM02,,10523871,ACTUALIZACION A RCS 4.20 rev4,MINELC01,LIB. DMNV EDET NLIQ PREC,WMAT SPCD,JTERRONES,06-feb-24,30-jun-24,30-jun-24,,JTERRONES,02-abr-24,LIB.,WMAT,ABIE,WMAT
PAL,PD101,2,ZM02,,10524652,MANTENIMIENTO PM01  SCI,MECPAL01,CTEC NOTI IMPR DMNV NLIQ PREC,EJEC SPCD,UGPMCONFSU02,12-feb-24,14-mar-24,14-mar-24,14-mar-24,TFABIAN,18-mar-24,CTEC,EJEC,CERR,CERR
PAL,PD401,2,ZM02,10239,10525355,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. IMPR KKMP NLIQ PREC,PROG SPCD,JFAILOC,16-feb-24,26-feb-24,26-feb-24,,JGOMEZ,28-feb-24,LIB.,PROG,ABIE,PROG
PAL,PD402,2,ZM02,10240,10525358,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,JFAILOC,16-feb-24,25-feb-24,25-feb-24,,JFAILOC,21-feb-24,LIB.,PROG,ABIE,PROG
PAL,PD103,2,ZM02,,10526899,MANTENIMIENTO PM06 SCI,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,DPRO SPCD,TFABIAN,18-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527015,Monitorear compresor - Termografía,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,19-feb-24,12-abr-24,12-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD103,1,ZM02,10541,10527017,Monitorear compresor - Termografía,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,19-feb-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD103,1,ZM02,10541,10527018,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527019,Muestreo aceite de Compresor Aire,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527020,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527023,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527024,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527025,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527026,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527027,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527028,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527029,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527030,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527031,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527032,Monitorear compresor - Termografía,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527033,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,19-abr-24,19-abr-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527034,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,22-abr-24,22-abr-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527035,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,25-abr-24,25-abr-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527036,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,28-abr-24,28-abr-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527037,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,01-may-24,01-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527038,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,04-may-24,04-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527039,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,07-may-24,07-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527040,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,10-may-24,10-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527041,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,13-may-24,13-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527042,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,16-may-24,16-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527043,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,19-may-24,19-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527044,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,22-may-24,22-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527045,Monitorear compresor - Termografía,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,25-may-24,25-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527046,Muestreo aceite de Compresor Aire,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,RPRG SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,RPRG,ABIE,RPRG
PAL,PD103,1,ZM02,10541,10527047,Muestreo aceite de Compresor Aire,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527048,Muestreo aceite de Compresor Aire,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527049,Muestreo aceite de Compresor Aire,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,30-abr-24,30-abr-24,,UGPMMAININ05,02-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527050,Muestreo aceite de Compresor Aire,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527051,Muestreo aceite de Compresor Aire,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,21-abr-24,21-abr-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527052,Muestreo aceite de Compresor Aire,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,28-abr-24,28-abr-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527053,Muestreo aceite de Compresor Aire,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,05-may-24,05-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527054,Muestreo aceite de Compresor Aire,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,12-may-24,12-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,1,ZM02,10541,10527055,Muestreo aceite de Compresor Aire,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,19-feb-24,19-may-24,19-may-24,,FNINA,19-feb-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10527079,LIMPIEZA GRUPO RADIADORES,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,RPRG SPCD,FNINA,20-feb-24,19-abr-24,19-abr-24,,UGPMMAININ05,02-abr-24,LIB.,RPRG,ABIE,RPRG
PAL,PD102,3,ZM02,4658,10527085,MANTENIMIENTO PREVENTIVO PM4 (m),MECPAL01,LIB. IMPR DMNV EDET NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,3,ZM02,4658,10527087,PREPARAR INSUMOS & RPTOS PM4,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,3,ZM02,4658,10527088,MANTENIMIENTO PREVENTIVO PM4 (e),MINELC01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,3,ZM02,4658,10527090,VERIFICAR FUNCIONAMIENTO DE HILO PILOTO,MINELC01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,3,ZM02,4658,10527091,MANTENIMIENTO PREVENTIVO SIST. A/C,MINELC01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,3,ZM02,4658,10527094,ULTRASONIDO: EJE PRINCIPAL,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,2,ZM02,4658,10527095,ULTRASONIDO: PINES CASTILLO,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,3,ZM02,4658,10527096,INSPECCIÓN NDT  GENERAL DEL EQUIPO,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,2,ZM02,4658,10527101,MNTO & INSP EQUIPO SIST. LUBRICA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,20-feb-24,08-may-24,08-may-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD102,2,ZM02,4658,10527102,MNTO & INSP EQUIPO SIST. LUBRICA - SGS,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD102,2,ZM02,4658,10527103,LIMPIEZA DE STRAINER DE BOMBA AGUA,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,FNINA,20-feb-24,08-may-24,08-may-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD102,2,ZM02,4658,10527104,LIMPIEZA DE STRAINER DE BOMBA AGUA,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,17-abr-24,17-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD401,3,ZM02,6851,10527149,INSPECCION NDT MASTIL,INGCONFM,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,FNINA,20-feb-24,11-mar-24,11-mar-24,,UGPMCONFSU02,06-mar-24,LIB.,PROG,ABIE,PROG
PAL,PD301,2,ZM02,10241,10527320,INSP EQUIPO & ABAST. GRASA - SGS,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,IP1020240220,20-feb-24,29-abr-24,29-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD301,2,ZM02,10241,10527330,INSP EQUIPO Y CARRO DE PERFORACIÓN,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,IP1020240220,20-feb-24,29-abr-24,29-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD402,2,ZM02,,10527364,MANTENIMIENTO PM01 SCI,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,TFABIAN,20-feb-24,30-may-24,30-may-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD401,2,ZM02,,10527370,MANTENIMIENTO PM01 SCI,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,TFABIAN,20-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,05-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD103,2,ZM02,,10527372,MANTENIMIENTO PM01 SCI,MECPAL01,LIB. DMNV KKMP NLIQ PREC,DPRO SPCD,TFABIAN,20-feb-24,18-abr-24,18-abr-24,,UGPMMAININ08,06-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528954,MANTENIMIENTO PREVENTIVO PM2 (m),MECPAL01,LIB. EDET MACO NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528955,LAVADO DE RADIADORES,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528956,Preparar insumos y Rptos p/PM2 (m),MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528957,MANTENIMIENTO PREVENTIVO SIST. A/C,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528958,MANTENIMIENTO PREVENTIVO PM2 (e),MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528959,"MIV, NDT: CHASIS Y TORRE",INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528960,UT: PINES DE TORRE,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,3,ZM02,4679,10528961,"IV, NDT: RÓTULAS DE GATAS HIDRÁULICAS",MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD302,2,ZM02,4679,10528962,MNTO & INSP EQUIPO SIST LUBRICA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,14-mar-24,10-jul-24,10-jul-24,,FNINA,13-abr-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,2,ZM02,,10528998,MANTENIMIENTO PM01 - SCI,MECPAL01,CTEC NOTI DMNV KKMP NLIQ PREC,EJEC SPCD,TFABIAN,15-mar-24,04-abr-24,04-abr-24,04-abr-24,TFABIAN,13-abr-24,CTEC,EJEC,CERR,CERR
PAL,PD102,2,ZM02,,10528999,MANTENIMIENTO PM01 - SCI,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,RPRG SPCD,TFABIAN,15-mar-24,17-abr-24,17-abr-24,,TFABIAN,11-abr-24,LIB.,RPRG,ABIE,RPRG
PAL,PD103,2,ZM02,,10529000,MANTENIMIENTO PM01 - SCI,MECPAL01,CTEC NOTI DMNV KKMP NLIQ PREC,EJEC SPCD,TFABIAN,15-mar-24,06-abr-24,06-abr-24,06-abr-24,TFABIAN,13-abr-24,CTEC,EJEC,CERR,CERR
PAL,PD301,2,ZM02,,10529001,MANTENIMIENTO PM01 - SCI,MECPAL01,CTEC NOTI DMNV KKMP NLIQ PREC,EJEC SPCD,TFABIAN,15-mar-24,06-abr-24,06-abr-24,06-abr-24,TFABIAN,13-abr-24,CTEC,EJEC,CERR,CERR
PAL,PD302,2,ZM02,,10529002,MANTENIMIENTO PM01 - SCI,MECPAL01,CTEC NOTI DMNV KKMP NLIQ PREC,EJEC SPCD,TFABIAN,15-mar-24,04-abr-24,04-abr-24,04-abr-24,TFABIAN,13-abr-24,CTEC,EJEC,CERR,CERR
PAL,PD401,2,ZM02,,10529003,MANTENIMIENTO PM01 - SCI,MECPAL01,LIB. DMNV KKMP NLIQ PREC,PROG SPCD,TFABIAN,15-mar-24,04-abr-24,04-abr-24,,UGPMMAININ06,02-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD402,2,ZM02,,10529004,MANTENIMIENTO PM01 - SCI,MECPAL01,LIB. IMPR DMNV KKMP NLIQ PREC,PROG SPCD,TFABIAN,15-mar-24,15-abr-24,15-abr-24,,UGPMCONFSU02,10-abr-24,LIB.,PROG,ABIE,PROG
PAL,PD101,3,ZM02,4651,10529650,INSPECCION PRE-PM MECANICO,MECPAL01,LIB. EDET MACO NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10529651,INSPECCION PRE-PM ELECTRICO,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10529652,PRESURIZACION DE CABINA,MINELC01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10529653,LIMPIEZA GRUPO RADIADORES,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10529654,ANÁLISIS VIBRACIONES: MOTOR ELÉCTRICO,INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10529655,ANÁLISIS VIBRACIONES: COMPRESOR,INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10529656,ANÁLISIS VIBRACIONES: MANDO DE BOMBAS,INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,3,ZM02,4651,10529657,"TERMOGRÁFIA: MOTORES, CILINDROS Y ENFRIA",INGCONFM,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,2,ZM02,4651,10529658,MNTO & INSP EQUIPO SIST LUBRICA - SGS,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD101,2,ZM02,4651,10529659,LIMPIEZA DE STRAINER DE BOMBA AGUA,MECPAL01,LIB. KKMP NLIQ PREC,DPRO SPCD,FNINA,17-mar-24,18-abr-24,18-abr-24,,FNINA,17-mar-24,LIB.,DPRO,ABIE,DPRO
PAL,PD102,3,ZM02,4658,10529665,INSPECCION PRE-PM MECANICO,MECPAL01,ABIE DMNV EDET PREC,PLAN SPCD,FNINA,17-mar-24,10-may-24,10-may-24,,,,ABIE,PLAN,ABIE,PLAN
